bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp_obs,e_nzp_obs,tzp_pix,tzp_pix_w,tzp_rv,tzp_rv_w,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pres,star,spt
2458215.557700,-9.314151,1.073232,3.347442,1.233631,-1.565448,0.770665,-2.387588,0.608292,0.001745,0.000161,2.282553,0.288106,1256.690583,10.755667,10.582909,10.581833,10.413667,10.364750,10.285636,10.380364,10.253583,0.000024,J14257+236W,M0.0 V
2458353.350000,-4.608010,1.155897,4.642357,1.645324,2.482282,1.130702,1.023637,1.170894,0.005601,-0.000094,7.003235,-0.159684,1258.003771,10.865273,10.692455,10.692000,10.521917,10.470500,10.391455,10.484909,10.359000,0.000015,J14257+236W,M0.0 V
2458366.310700,-11.223681,0.958969,0.451026,1.299192,-0.271617,0.813381,-1.400703,0.876515,0.003884,-0.000008,4.828272,-0.067082,1258.570751,10.869818,10.696727,10.695583,10.526250,10.474273,10.395583,10.488667,10.363091,0.000015,J14257+236W,M0.0 V
2458477.725800,10.268780,9.000660,20.746750,9.014861,0.898073,0.538714,-0.203965,0.505799,0.003771,0.000412,4.895459,0.668866,1257.224083,10.751583,10.579000,10.577750,10.409364,10.358727,10.279917,10.373417,10.248000,0.000007,J14257+236W,M0.0 V
2458488.724100,-12.550162,1.294396,-1.402857,1.387749,-0.160745,0.526968,-0.873301,0.500387,0.004873,0.000154,6.303585,0.364706,1256.030639,10.745091,10.572091,10.571250,10.403083,10.351182,10.272818,10.366833,10.240273,0.000007,J14257+236W,M0.0 V
2458490.728000,-11.810764,1.036520,-1.547397,1.355939,0.581977,0.824520,0.010637,0.874184,0.001938,-0.000251,2.622094,-0.136556,1256.910259,10.741727,10.569727,10.567583,10.399500,10.348182,10.268818,10.362750,10.236818,0.000008,J14257+236W,M0.0 V
2458492.628100,-12.751295,1.368966,-2.307745,1.524378,0.673206,0.638954,-0.169546,0.670566,0.006800,0.000380,8.734900,0.661190,1255.631697,10.740000,10.567417,10.566364,10.397750,10.346750,10.268182,10.361727,10.235583,0.000009,J14257+236W,M0.0 V
2458493.698200,-17.318144,1.214545,-1.118869,1.318910,-5.094193,0.557788,-5.925270,0.514202,0.001929,-0.000034,2.633105,0.157915,1256.195823,10.742000,10.569500,10.567818,10.400091,10.347917,10.268583,10.363364,10.236583,0.000009,J14257+236W,M0.0 V
2458499.655700,-13.096485,1.174136,-1.551410,1.302815,-0.324679,0.661980,-1.271071,0.564562,0.004612,-0.000047,6.044173,0.178935,1255.647051,10.706917,10.534000,10.532417,10.362545,10.311545,10.231250,10.325364,10.199182,0.000011,J14257+236W,M0.0 V
2458511.710800,-16.147871,1.841643,-5.147576,2.062033,-0.522675,0.945850,-0.726291,0.927539,0.001054,0.000115,1.449245,0.263819,1256.180739,10.773727,10.601000,10.599364,10.431167,10.381583,10.302545,10.396636,10.270083,0.000011,J14257+236W,M0.0 V
2458529.556000,-10.693989,0.862698,-0.714860,1.093554,0.883999,0.636804,0.294876,0.672021,0.003848,-0.000276,4.934219,-0.254836,1257.160578,10.781750,10.609182,10.607917,10.439818,10.390909,10.311083,10.404750,10.279727,0.000016,J14257+236W,M0.0 V
2458531.721600,-8.786085,1.312518,0.451671,1.487445,2.085356,0.630688,1.036248,0.699850,0.001969,0.000052,2.584534,0.169935,1256.756900,10.780417,10.608182,10.607273,10.438364,10.387455,10.308500,10.402727,10.276091,0.000014,J14257+236W,M0.0 V
2458533.625800,-11.651632,1.073686,-0.324517,1.320105,-0.260906,0.713625,-1.053110,0.768034,0.001938,0.000119,2.563700,0.272394,1256.579278,10.777636,10.604500,10.603909,10.435083,10.385000,10.306273,10.400000,10.273500,0.000014,J14257+236W,M0.0 V
2458537.669700,-8.489910,0.959853,1.876147,1.173470,0.646319,0.675596,-0.092053,0.675066,0.002417,0.000194,3.133712,0.333877,1257.175066,10.782000,10.609636,10.608583,10.439667,10.390727,10.311818,10.405250,10.279273,0.000016,J14257+236W,M0.0 V
2458539.681900,-10.330353,1.006848,-0.130449,1.249791,1.463138,0.600242,0.074100,0.740428,0.002722,0.000447,3.515425,0.652820,1256.959866,10.776833,10.604000,10.602917,10.434364,10.382636,10.304417,10.397273,10.271091,0.000015,J14257+236W,M0.0 V
2458544.684600,-8.093437,1.210213,-0.805469,1.337466,3.885959,0.535385,2.986036,0.569385,0.002400,0.000051,3.104005,0.149851,1256.861096,10.782083,10.609909,10.608333,10.439667,10.389545,10.310917,10.405000,10.278364,0.000014,J14257+236W,M0.0 V
2458568.662800,-5.383846,1.473049,3.915882,1.607084,2.270690,0.586403,0.974277,0.642531,0.002511,0.000054,3.231201,0.141096,1256.638277,10.793091,10.620833,10.619167,10.450667,10.401273,10.322273,10.415667,10.289750,0.000005,J14257+236W,M0.0 V
2458589.548200,-9.259163,1.232262,1.155813,1.382663,1.144416,0.605453,-0.140972,0.627127,0.002977,0.000068,3.827296,0.166890,1256.732307,10.779091,10.606667,10.605364,10.436833,10.386417,10.306909,10.400818,10.274667,0.000010,J14257+236W,M0.0 V
2458600.618700,-8.015771,1.069864,2.809382,1.165037,0.743620,0.431811,-0.551149,0.461196,0.004659,0.000143,5.925443,0.246878,1256.235428,10.784091,10.611667,10.610818,10.441583,10.390667,10.312091,10.405909,10.279917,0.000011,J14257+236W,M0.0 V
2458602.491400,-8.058621,1.015411,0.317618,1.221515,2.651303,0.657326,1.897765,0.678999,0.002970,0.000083,3.816698,0.185786,1256.617215,10.786083,10.613364,10.612750,10.443545,10.392545,10.314000,10.407417,10.281636,0.000032,J14257+236W,M0.0 V
2458603.498400,-10.710488,1.052192,-0.257485,1.247256,0.697914,0.666520,-0.178998,0.669731,0.003579,0.000023,4.575231,0.101516,1257.385355,10.788417,10.615909,10.614500,10.446455,10.394909,10.317250,10.410917,10.284727,0.000008,J14257+236W,M0.0 V
2458604.506600,-9.278337,0.993080,2.300239,1.084223,-0.174824,0.431969,-1.304572,0.435122,0.007419,0.000033,9.405196,0.116029,1257.010509,10.782909,10.610667,10.609545,10.439833,10.390500,10.310364,10.404250,10.279083,0.000007,J14257+236W,M0.0 V
2458605.558300,-8.227575,0.995456,2.692966,1.122446,0.263797,0.574583,-0.646537,0.518606,0.005062,-0.000065,6.446137,-0.001268,1257.123393,10.783417,10.610833,10.609545,10.440455,10.389667,10.311583,10.404455,10.278750,0.000007,J14257+236W,M0.0 V
2458621.508700,-9.700204,2.029056,-2.241763,2.263322,3.535339,0.919252,2.815564,1.002776,0.002701,-0.000082,3.449147,-0.051605,1257.461762,10.817000,10.644455,10.642917,10.475250,10.424273,10.345182,10.439417,10.312909,0.000012,J14257+236W,M0.0 V
2458631.471500,-9.425715,1.152598,-0.655160,1.392890,2.455873,0.874891,1.503450,0.782086,0.002957,0.000083,3.750562,0.135516,1257.825731,10.810167,10.637636,10.636750,10.468417,10.417182,10.339167,10.433083,10.306818,0.000009,J14257+236W,M0.0 V
2458656.514000,-13.140431,0.884979,-3.281907,1.012637,1.359613,0.617134,0.415480,0.492185,0.004653,-0.000028,5.791552,-0.093317,1257.719155,10.861083,10.688545,10.687000,10.519545,10.467182,10.388500,10.482583,10.355636,0.000009,J14257+236W,M0.0 V
2458661.407700,-9.192997,1.056534,-1.122770,1.339345,2.828307,0.853363,2.203777,0.823153,0.001600,-0.000150,1.919949,-0.280397,1258.375736,10.873000,10.700583,10.699545,10.531273,10.479333,10.400833,10.494545,10.368333,0.000013,J14257+236W,M0.0 V
2458662.423800,-9.057412,1.361244,-2.472519,1.575337,4.171134,0.800593,3.689111,0.792908,0.001913,-0.000065,2.291689,-0.194917,1258.950096,10.884364,10.712000,10.710333,10.543833,10.490833,10.412727,10.506833,10.380333,0.000010,J14257+236W,M0.0 V
2458080.421800,225.008010,72.593978,-71.836421,72.601803,2.730504,1.101844,1.297167,1.065895,0.001565,0.000236,2.001291,0.329774,1256.611901,10.790250,10.618083,10.616455,10.447455,10.398083,10.319273,10.413364,10.286583,0.000004,J01019+541,M5.0 V
2458095.452500,254.227684,40.678621,-38.388059,40.689219,-2.395280,0.825667,-2.931522,0.928635,0.000215,0.000274,0.304815,0.379302,1258.177964,10.780000,10.608000,10.606500,10.437636,10.388333,10.310167,10.404167,10.277167,0.000006,J01019+541,M5.0 V
2458328.642000,300.342183,46.257374,4.061376,46.262839,1.830164,0.863833,0.733543,0.711101,0.003697,-0.000091,4.558634,-0.204831,1258.230171,10.880917,10.708909,10.706750,10.538167,10.486917,10.407727,10.501273,10.375583,0.000010,J01019+541,M5.0 V
2458333.464000,504.984216,70.831824,207.650412,70.835749,3.013986,0.791282,1.786539,0.745702,0.003634,-0.000255,4.477744,-0.414009,1258.899940,10.885083,10.712750,10.710917,10.541583,10.490727,10.411273,10.505917,10.379636,0.000012,J01019+541,M5.0 V
2458342.661200,383.040215,31.536750,87.704201,31.540842,1.114021,0.476197,-0.211251,0.508050,0.004944,0.000083,6.101866,-0.008732,1257.969157,10.892000,10.719727,10.718273,10.548364,10.497273,10.418000,10.511818,10.385455,0.000012,J01019+541,M5.0 V
2458349.647700,413.579511,29.888972,118.974681,29.893778,0.101755,0.454798,-0.942434,0.536011,0.005101,0.000084,6.352852,0.039678,1258.836498,10.873636,10.701182,10.699636,10.530000,10.478000,10.399364,10.492545,10.366091,0.000014,J01019+541,M5.0 V
2458352.499600,188.345116,30.088740,-107.332238,30.093750,1.591229,0.549576,0.130089,0.549085,0.002139,-0.000211,2.636621,-0.317315,1257.738379,10.866333,10.694182,10.692667,10.523167,10.469455,10.390545,10.484750,10.358083,0.000014,J01019+541,M5.0 V
2458352.571800,288.459229,40.919169,-7.218125,40.922853,1.591229,0.549576,0.130089,0.549085,0.002139,-0.000211,2.636622,-0.317314,1257.738370,10.866417,10.694000,10.692583,10.522818,10.470091,10.391000,10.484583,10.357364,0.000014,J01019+541,M5.0 V
2458352.658800,243.500695,30.296919,-52.176659,30.301894,1.591229,0.549576,0.130089,0.549085,0.002076,-0.000216,2.557832,-0.322816,1257.738372,10.866455,10.694000,10.692545,10.523000,10.469545,10.390455,10.484000,10.358182,0.000014,J01019+541,M5.0 V
2458353.488800,237.931583,44.443635,-59.034751,44.458311,2.482282,1.130702,1.419069,1.142229,0.005600,-0.000103,7.001670,-0.170228,1258.004116,10.865000,10.692545,10.690667,10.521727,10.470273,10.390917,10.484417,10.358000,0.000014,J01019+541,M5.0 V
2458353.561000,461.707825,74.758946,164.741491,74.767671,2.482282,1.130702,1.419069,1.142229,0.005577,-0.000107,6.973437,-0.175717,1258.003904,10.865545,10.692667,10.691455,10.521818,10.469583,10.390636,10.484364,10.357909,0.000015,J01019+541,M5.0 V
2458353.691600,294.371626,36.014900,-2.594708,36.033009,2.482282,1.130702,1.419069,1.142229,0.005600,-0.000100,7.001710,-0.167427,1258.003856,10.865667,10.693083,10.691545,10.521909,10.469636,10.391000,10.484727,10.358364,0.000013,J01019+541,M5.0 V
2458122.407700,-8.088530,1.127401,-1.130593,1.572483,0.611164,1.055132,-0.412889,1.096207,0.001631,0.000242,2.090120,0.340905,1259.228055,10.768000,10.595455,10.594000,10.425667,10.377364,10.297583,10.391667,10.266364,0.000009,J00162+198E,M4.0 V
2458124.315500,-4.229030,1.788525,6.461060,2.375013,-1.642476,1.407831,-4.145042,1.562646,-0.000028,0.000099,0.020089,0.178310,1258.706784,10.774167,10.600833,10.600091,10.431417,10.382000,10.303455,10.397273,10.271333,0.000009,J00162+198E,M4.0 V
2458356.589300,-4.969837,1.301743,0.895640,1.436181,2.017269,0.522321,0.679571,0.606696,0.004730,-0.000274,5.912578,-0.383823,1258.644489,10.860250,10.687818,10.685333,10.516250,10.464273,10.385583,10.478917,10.352909,0.000014,J00162+198E,M4.0 V
2458413.445100,-12.201855,0.885224,-3.785552,1.139037,-0.752641,0.755791,-1.871255,0.716786,0.002557,-0.000173,3.270897,-0.164577,1257.241076,10.847000,10.674667,10.673091,10.503364,10.452000,10.372417,10.466636,10.340417,0.000002,J00162+198E,M4.0 V
2458491.386700,-7.303530,1.150942,0.707709,1.283838,-0.455644,0.620031,-1.466192,0.568835,0.003528,0.000100,4.616693,0.301440,1256.346252,10.740917,10.568364,10.567250,10.398909,10.347455,10.268667,10.362500,10.236273,0.000008,J00162+198E,M4.0 V
2458307.469500,1.736715,0.935688,-4.737589,1.394478,4.132967,0.848990,3.732302,1.033952,0.003275,-0.000021,4.052430,-0.091985,1258.250253,10.864667,10.692333,10.691182,10.521364,10.470273,10.391167,10.485500,10.359091,0.000011,J18363+136,M4.0 V
2458327.430700,0.195672,1.459562,-3.982502,1.725858,2.817841,0.960101,1.436172,0.921013,0.004348,0.000084,5.377327,0.015777,1258.585976,10.881000,10.708636,10.707083,10.538250,10.486667,10.408364,10.501545,10.375500,0.000010,J18363+136,M4.0 V
2458355.416000,4.666194,1.108619,3.517050,1.338360,0.032701,0.819809,-1.592858,0.749781,0.003076,-0.000075,3.831043,-0.132210,1258.276590,10.862182,10.689455,10.688583,10.519250,10.467364,10.388545,10.482500,10.356167,0.000012,J18363+136,M4.0 V
2458528.726000,-2.171973,1.279198,-4.155711,1.381461,-0.134068,0.581449,-0.758263,0.521618,0.002134,0.000145,2.783421,0.276665,1257.555744,10.778833,10.606455,10.604750,10.436636,10.386455,10.308250,10.401727,10.275364,0.000011,J18363+136,M4.0 V
2458560.668700,5.824178,2.108242,3.163891,2.211635,1.002496,0.695464,-0.081715,0.668314,0.003671,0.000073,4.694738,0.169256,1256.873648,10.793000,10.620750,10.619636,10.450750,10.400833,10.322455,10.415455,10.289917,0.000007,J18363+136,M4.0 V
2458618.522400,4.289791,0.978800,2.392244,1.219379,0.171197,0.672266,-0.844454,0.727210,0.002878,0.000121,3.659914,0.189316,1258.142844,10.807250,10.634727,10.633500,10.466091,10.415818,10.337833,10.432250,10.305818,0.000009,J18363+136,M4.0 V
2458640.499700,3.640612,1.278195,-1.969439,1.729302,4.168040,1.179180,2.868050,1.164776,0.003595,-0.000069,4.515092,-0.094514,1258.274601,10.834000,10.661500,10.660091,10.492545,10.440667,10.361833,10.456000,10.329417,0.000013,J18363+136,M4.0 V
2458660.537200,5.216494,0.922597,1.177189,1.026740,2.674345,0.502976,1.297304,0.450566,0.001730,-0.000079,2.099369,-0.173384,1258.223908,10.866000,10.693818,10.692750,10.525182,10.473182,10.393500,10.487917,10.361273,0.000012,J18363+136,M4.0 V
2458697.425300,7.392699,1.296029,5.130830,1.535685,0.806185,0.826234,-0.480133,0.823795,0.004260,-0.000218,5.272907,-0.353579,1257.479082,10.915000,10.742364,10.741583,10.573333,10.519818,10.440818,10.535083,10.409000,0.000002,J18363+136,M4.0 V
2458049.637400,202.739685,30.291610,41.143369,30.333917,-0.162130,1.618470,-1.724614,1.601517,0.002263,-0.000047,2.836408,-0.067846,1257.764304,10.887250,10.715083,10.713545,10.544083,10.494750,10.414727,10.508545,10.382833,0.000002,J05062+046,M4.0 V
2458081.547900,167.239382,38.197117,1.791272,38.205714,4.168403,0.874389,2.127180,0.810440,0.001280,0.000239,1.634733,0.324328,1257.811314,10.791833,10.619818,10.617833,10.449500,10.400909,10.321833,10.415818,10.289091,0.000004,J05062+046,M4.0 V
2458112.386500,131.517445,23.134121,-30.917819,23.140215,0.037681,0.560260,-0.885666,0.531042,-0.000046,0.000905,-0.010158,1.186352,1258.052026,10.765333,10.592333,10.591545,10.422818,10.374667,10.294818,10.388545,10.262750,0.000007,J05062+046,M4.0 V
2458124.400900,18.063293,106.809806,-141.907646,106.822061,-1.642476,1.407831,-3.349992,1.618052,-0.000017,0.000102,0.033535,0.181150,1258.706596,10.773455,10.600750,10.599417,10.430727,10.382333,10.303167,10.397250,10.270455,0.000009,J05062+046,M4.0 V
2458135.413000,148.694234,47.947921,-15.015600,47.964896,1.632038,1.278987,0.388903,1.275988,0.001324,0.000088,1.690533,0.134722,1257.964656,10.776091,10.603750,10.603182,10.433909,10.385000,10.306364,10.400000,10.272583,0.000010,J05062+046,M4.0 V
2458209.311900,136.302067,37.577290,-25.808224,37.581218,-0.343662,0.588390,-1.210639,0.543315,0.001035,0.000296,1.390172,0.457844,1256.726129,10.754167,10.581583,10.580500,10.411909,10.362818,10.283909,10.377583,10.251000,0.000020,J05062+046,M4.0 V
2458212.339100,239.083232,60.118924,77.259259,60.121151,-0.706031,0.646444,-1.496957,0.517506,0.000922,-0.000052,1.246923,0.019770,1257.308403,10.748167,10.575417,10.574500,10.406417,10.357636,10.279545,10.372833,10.246750,0.000022,J05062+046,M4.0 V
2458213.340800,206.349726,40.249981,44.828974,40.258006,-0.223642,1.141399,-1.800178,0.803802,0.001521,0.000030,1.981244,0.105381,1256.211027,10.749636,10.576727,10.576091,10.408273,10.358750,10.280250,10.373667,10.247455,0.000020,J05062+046,M4.0 V
2458049.522000,83.171659,10.774678,42.479001,10.893050,-0.162130,1.618470,-1.724614,1.601517,0.002263,-0.000047,2.836406,-0.067847,1257.764313,10.887273,10.715250,10.713364,10.544727,10.494500,10.415182,10.508750,10.382167,0.000002,J07558+833,M4.5 V:
2458054.528200,-16.957625,8.355065,-59.450868,8.372717,2.433755,1.250651,0.075972,0.543391,0.001200,-0.000011,1.502670,-0.019988,1257.336026,10.885364,10.713417,10.712182,10.542818,10.493583,10.414455,10.507250,10.382583,0.000002,J07558+833,M4.5 V:
2458058.721000,161.929536,16.404953,120.681523,16.454661,1.393387,0.778721,-1.169259,1.278039,0.000813,-0.000363,1.046211,-0.432724,1257.346396,10.873091,10.700818,10.699500,10.530545,10.480667,10.401667,10.495083,10.369182,0.000002,J07558+833,M4.5 V:
2458084.597800,-33.142745,17.402827,-76.459055,17.471241,1.517542,1.472287,0.899038,1.544633,0.001887,0.000617,2.401873,0.803271,1257.441311,10.782750,10.610167,10.609091,10.440364,10.390333,10.311364,10.405364,10.279167,0.000005,J07558+833,M4.5 V:
2458117.531900,117.554786,10.867222,74.800438,10.888472,1.318143,0.761856,0.337077,0.679937,0.001751,0.000408,2.224580,0.531730,1260.362930,10.755750,10.583091,10.581909,10.413083,10.364273,10.285364,10.379273,10.253500,0.000008,J07558+833,M4.5 V:
2458124.516800,4.731362,15.272292,-34.335918,15.357767,-1.642476,1.407831,-3.349992,1.618052,-0.000040,0.000094,0.004622,0.171978,1258.706837,10.774000,10.600636,10.599636,10.431250,10.381273,10.302818,10.396455,10.270333,0.000009,J07558+833,M4.5 V:
2458135.464200,10.196386,13.020894,-32.609789,13.083265,1.632038,1.278987,0.388903,1.275988,0.001340,0.000099,1.710455,0.148444,1257.964461,10.776727,10.604583,10.603167,10.434545,10.386333,10.307750,10.401333,10.274727,0.000010,J07558+833,M4.5 V:
2458135.621900,77.411835,13.746917,29.429579,13.806009,1.632038,1.278987,0.388903,1.275988,0.001365,0.000104,1.742562,0.154470,1257.964455,10.777583,10.605250,10.603909,10.436083,10.387000,10.308000,10.402455,10.276000,0.000011,J09003+218,M6.5 V
2458397.692500,40.221732,26.091509,-6.400603,26.116574,-0.279680,1.254456,-0.971017,1.143950,0.002100,-0.000089,2.615402,-0.135835,1257.129733,10.859182,10.686091,10.685250,10.516167,10.464000,10.385000,10.479000,10.352636,0.000017,J09003+218,M6.5 V
2458434.706500,93.517631,36.020229,44.396357,36.027364,2.459960,0.833310,1.527922,0.716994,0.002677,0.000203,3.471631,0.362755,1256.216470,10.798333,10.625333,10.625182,10.455818,10.404500,10.325750,10.419364,10.293250,0.000004,J09003+218,M6.5 V
2458454.695000,7.302117,19.808301,-40.282444,19.819000,1.213997,0.658270,-0.008791,0.651146,0.003150,-0.000009,4.142706,0.169130,1256.489516,10.746667,10.573750,10.572364,10.404545,10.352917,10.273833,10.368182,10.242000,0.000006,J09003+218,M6.5 V
2458470.636200,34.096097,20.931273,-12.500203,20.945528,0.593733,1.281968,-0.997052,0.772624,0.003220,0.000003,4.211279,0.162103,1255.870591,10.749750,10.577250,10.576364,10.408273,10.356167,10.277917,10.371818,10.245583,0.000007,J09003+218,M6.5 V
2458480.558600,68.663225,14.404685,20.235382,14.433726,1.557826,0.976440,0.834491,0.915145,0.004380,0.000065,5.675662,0.246526,1256.801847,10.755583,10.582909,10.581750,10.413636,10.362909,10.284750,10.379333,10.252182,0.000007,J09003+218,M6.5 V
2458495.643800,34.930549,9.580233,-9.824931,9.611170,-2.106975,0.759767,-2.837872,0.770541,0.004596,0.000094,5.973136,0.310574,1255.383947,10.744636,10.571182,10.570250,10.402000,10.349818,10.271273,10.365250,10.238545,0.000011,J09003+218,M6.5 V
2458527.668200,16.883970,26.219886,-31.215805,26.223146,1.505268,0.568000,0.506423,0.413485,0.002988,-0.000112,3.854891,-0.040531,1256.137516,10.774273,10.601727,10.599833,10.431667,10.381000,10.302091,10.396333,10.269364,0.000014,J09003+218,M6.5 V
2458537.592200,-13.948331,19.089201,-61.587215,19.100165,0.646319,0.675596,0.045532,0.647077,0.002396,0.000188,3.106658,0.326253,1257.174799,10.782167,10.609727,10.608500,10.440000,10.390818,10.311917,10.404917,10.279727,0.000013,J09003+218,M6.5 V
2458542.583500,42.711054,14.480214,-3.594621,14.501970,-0.564410,0.820617,-1.287678,0.794066,0.002437,-0.000012,3.148238,0.068147,1257.188982,10.779083,10.606333,10.604909,10.437000,10.387333,10.308250,10.401273,10.276667,0.000013,J09003+218,M6.5 V
2458659.445600,-0.511899,0.771296,-1.314279,0.955342,1.009710,0.638655,-0.007862,0.563720,0.003876,-0.000199,4.808171,-0.315079,1258.229152,10.863091,10.690000,10.689364,10.521000,10.467917,10.389545,10.483727,10.357000,0.000013,J17071+215,M3.0 V
2458665.402100,-0.446054,0.814733,-2.161525,1.731479,1.832047,1.186538,0.905228,1.527818,0.002626,-0.000199,3.175759,-0.372650,1258.478512,10.897000,10.723917,10.723250,10.554583,10.502364,10.422545,10.517417,10.390333,0.000012,J17071+215,M3.0 V
2458052.721200,17.108416,0.821865,-4.454708,0.991378,3.383715,0.658102,1.997575,0.554408,0.000008,0.000027,-0.008453,0.016294,1257.490956,10.887250,10.714636,10.713500,10.544667,10.495273,10.416250,10.509455,10.383727,0.000002,J10564+070,M6.0 V
2458055.715600,25.617963,1.117185,6.680114,1.428245,0.974307,0.859483,-0.627700,0.889820,-0.000079,-0.000115,-0.089375,-0.134035,1257.152676,10.880636,10.707583,10.706364,10.538091,10.486917,10.407909,10.501417,10.375333,0.000003,J10564+070,M6.0 V
2458056.705300,18.805724,1.106108,0.380609,1.333033,-0.214828,0.695310,-1.140434,0.743978,-0.000116,0.000099,-0.130016,0.140027,1257.570226,10.878833,10.706167,10.704455,10.535364,10.485250,10.406636,10.500182,10.373417,0.000003,J10564+070,M6.0 V
2458094.671700,16.907843,0.993939,-4.695094,1.178349,2.709813,0.595489,2.037388,0.632923,0.002384,0.000261,3.026085,0.354916,1257.583174,10.778455,10.606500,10.604636,10.436273,10.386833,10.308091,10.402083,10.275833,0.000006,J10564+070,M6.0 V
2458167.457600,21.192752,1.150297,4.354791,2.199116,-1.166885,1.729376,-2.727588,1.874281,0.000808,-0.000190,0.944061,-0.310022,1257.998415,10.887500,10.715182,10.713833,10.543083,10.495000,10.414667,10.508636,10.382750,0.000019,J10564+070,M6.0 V
2458172.536800,24.961035,1.424489,12.761911,1.733353,-6.136462,1.278113,-7.366425,0.987595,0.000739,0.000223,1.003442,0.351832,1256.229589,10.805091,10.632636,10.631545,10.461909,10.412417,10.334000,10.427500,10.301364,0.000017,J10564+070,M6.0 V
2458175.504200,22.336912,1.218985,4.427071,1.441339,-0.574760,0.821940,-1.655708,0.769112,0.001253,0.000062,1.633277,0.134432,1256.364418,10.784833,10.612455,10.611417,10.442417,10.394417,10.314917,10.409182,10.283250,0.000018,J10564+070,M6.0 V
2458213.446200,22.697216,1.104606,5.254015,1.330390,-0.223642,1.141399,-2.122348,0.741473,0.001495,0.000029,1.947797,0.104313,1256.210843,10.749917,10.577083,10.576000,10.407364,10.358636,10.279545,10.373167,10.246833,0.000025,J10564+070,M6.0 V
2458048.295600,1.859245,1.091435,4.466779,1.315273,2.837558,0.889350,1.447107,0.733971,0.002005,0.000027,2.510959,0.024390,1257.427044,10.891545,10.719000,10.717833,10.548636,10.498818,10.420167,10.513667,10.387000,0.000002,J18174+483,M2.0 V
2458123.762400,-1.602949,1.344456,4.416295,1.551135,-1.078984,0.694790,-1.964604,0.773601,0.000255,0.000557,0.374033,0.754172,1260.285679,10.772273,10.599667,10.597636,10.429909,10.381417,10.302909,10.397083,10.270417,0.000010,J18174+483,M2.0 V
2458135.744800,-24.470996,1.362632,-20.805259,1.866792,1.632038,1.278987,0.388903,1.275988,0.001397,0.000108,1.782568,0.159998,1257.964127,10.778455,10.606455,10.604417,10.436167,10.387727,10.308750,10.403167,10.276636,0.000010,J18174+483,M2.0 V
2458161.679100,-2.387468,1.861801,4.416060,2.108166,-2.469533,1.304997,-2.748887,0.988969,0.000075,0.000055,0.150704,0.123724,1256.852211,10.764182,10.591667,10.590818,10.422091,10.373909,10.294818,10.388583,10.262583,0.000011,J18174+483,M2.0 V
2458166.693500,-23.681101,1.502605,-13.756897,1.716889,-5.370221,0.955027,-5.869564,0.830595,-0.000326,-0.000000,-0.537250,-0.121518,1257.971113,10.908167,10.735364,10.733833,10.563667,10.515833,10.435000,10.528091,10.403000,0.000020,J18174+483,M2.0 V
2458172.634500,-6.045703,1.499688,4.945338,1.864267,-6.136462,1.278113,-6.936400,1.107442,0.000740,0.000220,1.004447,0.347971,1256.229879,10.804091,10.631500,10.630545,10.462000,10.411545,10.333083,10.426667,10.300455,0.000018,J18174+483,M2.0 V
2458175.652400,7.548778,2.032108,13.114014,2.169327,-0.574760,0.821940,-1.510596,0.759288,0.001252,0.000061,1.631639,0.133889,1256.364408,10.784000,10.611500,10.610417,10.441417,10.393545,10.315273,10.408727,10.282000,0.000018,J18174+483,M2.0 V
2458200.582500,-12.480324,2.202653,-7.436435,2.392520,-0.327404,0.785993,-0.989249,0.934061,0.000627,-0.000078,0.859954,-0.030102,1257.149107,10.763000,10.590583,10.589667,10.421000,10.371833,10.293818,10.388000,10.260917,0.000021,J18174+483,M2.0 V
2458206.590200,3.236290,1.658794,8.036367,1.754307,-0.013188,0.472476,-0.745436,0.570959,-0.000355,0.000070,-0.388396,0.143648,1256.815325,10.762417,10.590000,10.589083,10.421167,10.372182,10.293364,10.386833,10.261583,0.000022,J18174+483,M2.0 V
2458209.624400,-14.980179,1.506465,-9.714900,1.601446,-0.343662,0.588390,-1.210639,0.543315,0.001025,0.000297,1.377771,0.459526,1256.725837,10.754000,10.581250,10.580333,10.412000,10.363909,10.284273,10.377909,10.252083,0.000020,J18174+483,M2.0 V
2458213.525200,2.094965,1.484647,7.949784,1.688276,-0.223642,1.141399,-1.800178,0.803802,0.001523,0.000034,1.983276,0.110328,1256.210972,10.751000,10.578583,10.577455,10.408818,10.359545,10.280833,10.374833,10.248727,0.000024,J18174+483,M2.0 V
2458306.479600,-27.215788,2.624054,-22.793122,2.817939,1.042154,1.058821,-0.368026,1.027189,0.003378,-0.000092,4.155275,-0.204254,1257.052680,10.862417,10.689545,10.688750,10.520083,10.468583,10.389909,10.483455,10.356917,0.000009,J18174+483,M2.0 V
2458355.389700,-15.860674,1.570430,-10.384270,1.727729,0.032701,0.819809,-1.421764,0.720276,0.003083,-0.000074,3.839201,-0.131118,1258.276679,10.862364,10.689583,10.688636,10.519000,10.467750,10.388333,10.482364,10.356250,0.000013,J18174+483,M2.0 V
2458359.374200,-0.439632,1.202749,6.066562,1.501213,-1.057049,0.979799,-2.451554,0.898351,0.001656,0.000449,2.053110,0.537280,1257.048672,10.857083,10.684583,10.683000,10.514273,10.461750,10.382500,10.476909,10.350083,0.000011,J18174+483,M2.0 V
